Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.36,65.97,65.97,13.72,18.75,0,37.47
elementwise_kernel,51.68,18.87,14.82,82.04,100,22.32,55.01
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.74,63.59,18.12,17.46,18.75,0,84.19
kernel3,69.66,54.60,54.60,45.84,50,13.96,50.01
cuApplyLayerNorm,33.73,25.81,25.81,49.94,62.50,68.32,49.14
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.03,58.02,35.09,15.64,18.75,0,62.06
kernel4,74.27,39.72,39.72,88.27,100,28.23,52.72
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.52,65.96,34.97,17.42,18.75,0,63.68
kernel3,70.19,55.50,55.50,45.83,50,13.81,47.93
cuApplyLayerNorm,34.65,26.51,26.51,49.32,62.50,68.36,48.87
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.28,62.97,33.88,15.24,18.75,0,57.58
elementwise_kernel,69.61,23.44,21.26,88.27,100,46.44,53.82
elementwise_kernel,43.90,20.30,16.08,81.71,100,21.97,57.01
elementwise_kernel,42.52,19.31,15.58,82.22,100,21.99,54.91
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.79,52.37,46.81,18.56,18.75,0,94.03
scaled_upper_triang_masked_softmax_warp_forward,41.89,30.94,30.94,28.52,31.25,1.16,69.11
fused_dropout_kernel_vec,55.37,54.56,54.56,47.66,50,0,62.21
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.33,65.46,65.46,13.56,18.75,0,37.19
elementwise_kernel,51.31,18.85,14.71,84.14,100,22.39,55.76
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.91,63.70,18.15,17.46,18.75,0,84.26
kernel3,69.98,55.39,55.39,46.12,50,13.70,49.29
cuApplyLayerNorm,35.28,27.26,27.26,50.00,62.50,68.38,48.91
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.14,58.09,35.27,15.66,18.75,0,65.23
kernel4,75.00,40.65,40.65,86.71,100,28.34,53.40
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.64,66.05,34.37,17.42,18.75,0,72.99
kernel3,70.13,54.91,54.91,45.83,50,13.78,47.93
cuApplyLayerNorm,34.85,26.79,26.79,49.34,62.50,68.28,48.72
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.91,63.44,34.12,15.25,18.75,0,57.48
elementwise_kernel,68.93,23.38,21.95,87.87,100,46.43,53.36
elementwise_kernel,43.50,19.96,16.00,82.07,100,22.00,57.04
elementwise_kernel,43.26,19.76,15.93,78.85,100,21.97,54.90
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.98,52.48,46.86,17.82,18.75,0,91.31
scaled_upper_triang_masked_softmax_warp_forward,42.19,31.38,31.38,28.42,31.25,1.16,69.65
fused_dropout_kernel_vec,55.25,54.64,54.64,47.23,50,0,62.32
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.91,66.75,66.75,13.81,18.75,0,36.63
elementwise_kernel,51.46,18.73,14.74,81.50,100,22.35,54.93
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.91,63.70,17.96,17.46,18.75,0,84.42
kernel3,70.46,55.26,55.26,45.87,50,14.21,49.77
cuApplyLayerNorm,34.26,26.19,26.19,48.43,62.50,68.27,49.10
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,91.94,57.96,35.05,15.64,18.75,0,64.38
kernel4,74.39,39.72,39.72,86.71,100,28.28,53.70
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.40,65.86,34.73,17.41,18.75,0,73.91
kernel3,69.68,54.88,54.88,46.44,50,13.85,48.12
cuApplyLayerNorm,35.54,27.23,27.23,49.22,62.50,68.29,49.42
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.68,52.68,29.96,15.25,18.75,0,55.83
elementwise_kernel,68.17,22.72,21.32,88.60,100,46.43,52.75
elementwise_kernel,41.35,18.50,15.17,84.18,100,22.00,54.34
elementwise_kernel,43.39,19.94,15.87,82.15,100,22.03,55.56
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.79,52.93,47.06,17.63,18.75,0,92.90
scaled_upper_triang_masked_softmax_warp_forward,42.26,31.28,31.28,28.34,31.25,1.16,69.35
fused_dropout_kernel_vec,55.53,54.88,54.88,47.59,50,0,62.37
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,35.11,68.42,68.42,13.48,18.75,0,36.53
elementwise_kernel,51.04,18.74,14.63,80.40,100,22.37,55.49
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.82,63.63,18.06,17.45,18.75,0,84.33
kernel3,70.03,54.91,54.91,45.98,50,13.98,49.51
cuApplyLayerNorm,35.45,27.15,27.15,49.41,62.50,68.29,49.76
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.10,58.07,35.33,15.66,18.75,0,65.55
kernel4,74.44,39.85,39.85,86.90,100,28.38,53.12
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.29,65.78,34.95,17.42,18.75,0,63.65
kernel3,69.50,55.16,55.16,46.03,50,13.98,47.84
distribution_elementwise_grid_stride_kernel,72.93,15.74,10.76,56.97,75,45.79,99.97
vectorized_elementwise_kernel,21.52,64.52,64.52,59.68,100,49.21,51.18
vectorized_elementwise_kernel,0.01,10.33,0.04,6.11,100,0,99.78
kernel5,30.79,58.36,58.36,47.01,56.25,11.50,50.77
unrolled_elementwise_kernel,0.51,5.20,0.47,6.11,100,40,90.60
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.35,58.23,35.68,15.64,18.75,72.12,62.15
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,66.88,60.64,50.19,18.31,18.75,0,59.76
reduce_kernel,8.58,72.31,72.31,91.18,100,0,3.79
vectorized_elementwise_kernel,0.01,9.98,0.05,3.81,100,33.33,99.14
vectorized_elementwise_kernel,11.64,88.67,88.67,84.53,100,43.04,51.01
kernel6,74.03,66.57,66.57,84.29,100,21.14,37.79
reduce_kernel,19.38,31.14,31.14,49.63,56.25,13.17,18.96
unrolled_elementwise_kernel,0.28,5.62,0.33,6.07,100,40,94.08
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.54,65.98,36.93,17.42,18.75,0,69.42
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,65.89,59.89,49.08,18.46,18.75,0,59.76
reduce_kernel,8.66,72.95,72.95,92.95,100,0.00,3.54
vectorized_elementwise_kernel,0.01,9.77,0.04,4.74,100,33.33,100.64
vectorized_elementwise_kernel,11.49,87.64,87.64,83.98,100,43.00,50.91
cuComputePartGradGammaBeta,56.11,85.08,46.72,57.63,62.50,76.97,11.88
cuComputeGradGammaBeta,11.98,8.94,8.94,36.01,50,0,39.71
cuComputeGradInput,30.45,44.09,44.09,48.25,56.25,70.23,25.59
vectorized_elementwise_kernel,21.37,85.77,85.77,78.97,100,0,35.60
unrolled_elementwise_kernel,0.54,5.58,0.51,6.30,100,40,90.20
unrolled_elementwise_kernel,0.55,5.63,0.51,6.42,100,40,90.08
vectorized_elementwise_kernel,0.01,11.44,0.04,6.27,100,0,99.22
kernel5,31.36,59.34,59.34,44.58,56.25,11.48,50.64
unrolled_elementwise_kernel,0.51,5.35,0.47,6.24,100,40,91.21
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,65.44,43.03,16.86,15.63,18.75,0,73.90
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,66.53,60.43,35.63,17.71,18.75,0,70.64
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.63,68.13,68.13,13.92,18.75,0,38.88
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.91,53.09,47.25,17.80,18.75,0,91.61
vectorized_elementwise_kernel,30.34,86.56,86.56,79.60,100,0,41.90
scaled_upper_triang_masked_softmax_warp_backward,18.23,46.88,46.88,16.81,18.75,21.42,50.67
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.97,66.70,66.70,13.89,18.75,0,35.74
vectorized_elementwise_kernel,14.65,28.32,27.25,65.07,100,0,53.99
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.29,67.68,67.68,13.64,18.75,0,38.75
vectorized_elementwise_kernel,14.75,28.07,27.23,59.26,100,0,53.48
CatArrayBatchedCopy,66.63,46.95,13.35,80.42,100,6.31,79.42
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,85.90,65.82,29.56,17.43,18.75,0,66.24
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,66.15,60.11,47.02,18.41,18.75,0,62.01
reduce_kernel,19.47,30.96,30.96,50.81,56.25,13.25,16.40
unrolled_elementwise_kernel,0.20,5.46,0.28,6.22,100,40.00,93.34
reduce_kernel,10.36,83.88,83.88,98.96,100,0,5.05
vectorized_elementwise_kernel,0.01,9.59,0.04,4.83,100,33.33,99.15
vectorized_elementwise_kernel,11.61,87.41,87.41,82.68,100,43.08,51.57
cuComputePartGradGammaBeta,56.17,85.22,47.03,57.83,62.50,76.97,11.54
cuComputeGradGammaBeta,12.41,9.29,9.29,36.12,50,0,40.63
cuComputeGradInput,30.12,43.95,43.95,48.28,56.25,70.27,26.43
vectorized_elementwise_kernel,21.35,84.14,84.14,83.43,100,31.18,35.40
unrolled_elementwise_kernel,0.54,5.55,0.51,6.56,100,40,90.24
unrolled_elementwise_kernel,0.53,5.34,0.49,6.31,100,40,89.27
vectorized_elementwise_kernel,0.01,10.85,0.03,5.92,100,0,99.63
kernel5,31.36,59.65,59.65,45.12,56.25,11.49,51.69
unrolled_elementwise_kernel,0.56,5.73,0.52,6.17,100,40,90.88
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.18,58.13,35.57,15.66,18.75,72.12,60.30
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,66.58,60.37,50.31,18.05,18.75,0,59.71
reduce_kernel,9.99,83.65,83.65,84.16,100,0.00,4.02
vectorized_elementwise_kernel,0.01,9.96,0.05,4.34,100,33.33,99.44
vectorized_elementwise_kernel,11.50,88.65,88.65,84.06,100,43.03,51.06
kernel6,73.78,65.95,65.95,88.53,100,20.97,38.18
reduce_kernel,19.36,30.94,30.94,45.97,56.25,13.60,19.00
unrolled_elementwise_kernel,0.28,5.62,0.34,5.82,100,40,93.24
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.72,66.11,34.53,17.42,18.75,0,66.76
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,65.27,59.34,49.34,18.16,18.75,0,59.66
reduce_kernel,8.62,72.57,72.57,92.87,100,0.00,3.40
vectorized_elementwise_kernel,0.01,9.85,0.04,4.29,100,33.33,99.23
vectorized_elementwise_kernel,11.58,88.24,88.24,84.17,100,43.00,50.93
cuComputePartGradGammaBeta,56.30,85.39,46.90,57.90,62.50,76.97,10.99
cuComputeGradGammaBeta,12.33,9.23,9.23,34.87,50,0,39.69
cuComputeGradInput,30.60,44.19,44.19,48.42,56.25,70.26,25.97
vectorized_elementwise_kernel,21.41,84.02,84.02,83.83,100,31.14,34.74
unrolled_elementwise_kernel,0.55,5.56,0.51,6.13,100,40,89.82
unrolled_elementwise_kernel,0.55,5.62,0.52,6.00,100,40,91.18
vectorized_elementwise_kernel,0.01,10.62,0.03,6.23,100,0,99.55
kernel5,31.69,60.07,60.07,45.03,56.25,11.44,51.49
unrolled_elementwise_kernel,0.52,5.30,0.48,5.96,100,40,90.91
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,65.85,42.97,16.82,15.63,18.75,0,74.42
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,67.28,61.10,36.94,17.88,18.75,0,70.27
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.79,68.69,68.69,13.92,18.75,0,39.04
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.99,52.78,46.73,17.89,18.75,0,92.96
vectorized_elementwise_kernel,30.38,86.41,86.41,78.58,100,0,43.10
scaled_upper_triang_masked_softmax_warp_backward,18.18,46.81,46.81,16.70,18.75,22.12,51.75
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.53,67.86,67.86,14.07,18.75,0,37.00
vectorized_elementwise_kernel,14.66,28.30,27.26,58.26,100,0,54.42
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.82,68.60,68.60,13.65,18.75,0,39.63
vectorized_elementwise_kernel,14.75,28.29,27.43,56.94,100,0,54.10
CatArrayBatchedCopy,67.56,48.36,13.17,80.22,100,6.40,81.49
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,85.73,65.69,29.30,17.42,18.75,0,65.92
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,66.85,60.76,46.63,18.14,18.75,0,62.27
reduce_kernel,19.58,31.16,31.16,51.26,56.25,13.23,17.17
unrolled_elementwise_kernel,0.21,5.65,0.29,6.20,100,40.00,94.65
reduce_kernel,10.35,83.49,83.49,96.83,100,0,5.07
vectorized_elementwise_kernel,0.01,10.15,0.05,5.33,100,33.33,100.68
vectorized_elementwise_kernel,11.70,87.72,87.72,83.31,100,43.13,51.62
cuComputePartGradGammaBeta,56.04,84.99,46.81,57.75,62.50,76.98,13.02
cuComputeGradGammaBeta,12.16,9.11,9.09,36.72,50,0,40.55
cuComputeGradInput,30.50,44.50,44.50,47.92,56.25,70.30,26.36
vectorized_elementwise_kernel,21.82,84.95,84.95,83.44,100,31.20,34.99
unrolled_elementwise_kernel,0.51,5.15,0.47,6.52,100,40,90.47
unrolled_elementwise_kernel,0.54,5.45,0.50,6.30,100,40,90.80
vectorized_elementwise_kernel,0.01,11.38,0.04,5.94,100,0,99.57
kernel5,31.70,60.19,60.19,44.11,56.25,11.45,51.65
unrolled_elementwise_kernel,0.55,5.69,0.51,6.20,100,40,89.93
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,68.26,43.04,31.12,15.64,18.75,72.12,59.50
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,67.26,61.02,50.17,18.40,18.75,0,60.11
reduce_kernel,10.05,83.85,83.85,84.06,100,0.00,4.13
vectorized_elementwise_kernel,0.01,9.61,0.04,4.38,100,33.33,97.04
vectorized_elementwise_kernel,11.50,88.51,88.51,83.87,100,42.94,51.21
kernel6,74.10,65.89,65.89,86.59,100,21.09,38.01
reduce_kernel,19.67,31.54,31.54,48.84,56.25,13.70,19.43
unrolled_elementwise_kernel,0.27,5.47,0.33,5.80,100,40,92.74
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.75,66.14,34.54,17.41,18.75,0,71.33
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,65.70,59.73,49.58,18.47,18.75,0,59.75
reduce_kernel,8.51,72.55,72.55,92.30,100,0,3.45
vectorized_elementwise_kernel,0.01,9.66,0.05,4.30,100,33.33,99.16
vectorized_elementwise_kernel,11.54,88.09,88.09,83.85,100,43.05,50.82
cuComputePartGradGammaBeta,56.48,85.66,47.13,58.36,62.50,76.97,12.24
cuComputeGradGammaBeta,12.18,9.07,9.07,34.96,50,0,39.44
cuComputeGradInput,30.56,44.40,44.40,48.25,56.25,70.32,25.48
vectorized_elementwise_kernel,21.98,86.02,86.02,81.44,100,31.13,34.80
unrolled_elementwise_kernel,0.55,5.57,0.51,6.85,100,40,88.28
unrolled_elementwise_kernel,0.56,5.65,0.52,6.04,100,40,89.24
vectorized_elementwise_kernel,0.01,10.83,0.03,4.78,100,0,98.54
kernel5,31.56,59.84,59.84,45.27,56.25,11.48,51.56
unrolled_elementwise_kernel,0.50,5.17,0.46,6.44,100,40,91.71
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,65.92,42.95,16.83,15.65,18.75,0,73.36
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,65.67,59.63,35.95,17.51,18.75,0,69.92
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,35.01,68.33,68.33,14.20,18.75,0,38.17
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.74,52.17,46.66,17.71,18.75,0,91.66
vectorized_elementwise_kernel,30.23,86.08,86.08,80.03,100,0,42.79
scaled_upper_triang_masked_softmax_warp_backward,18.23,46.74,46.74,16.84,18.75,22.36,52.02
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.98,67.12,67.12,13.43,18.75,0,37.11
vectorized_elementwise_kernel,14.17,27.30,26.35,59.83,100,0,53.83
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.81,68.51,68.51,13.67,18.75,0,39.70
vectorized_elementwise_kernel,14.37,27.72,26.73,64.38,100,0,53.90
CatArrayBatchedCopy,66.65,46.72,13.32,80.50,100,6.30,79.81
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,85.73,65.68,27.98,17.42,18.75,0,68.56
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,67.65,61.47,46.89,18.28,18.75,0,62.26
reduce_kernel,19.27,30.69,30.69,51.17,56.25,13.26,17.19
unrolled_elementwise_kernel,0.21,5.44,0.28,6.12,100,40.00,93.54
reduce_kernel,10.52,84.87,84.87,97.63,100,0,5.09
vectorized_elementwise_kernel,0.01,10.15,0.05,4.51,100,33.33,97.91
vectorized_elementwise_kernel,11.69,87.57,87.57,83.97,100,43.24,51.66
cuComputePartGradGammaBeta,56.14,85.15,46.88,57.95,62.50,76.97,11.69
cuComputeGradGammaBeta,12.43,9.33,9.23,34.22,50,0,41.07
cuComputeGradInput,30.52,44.41,44.41,48.06,56.25,70.26,26.40
vectorized_elementwise_kernel,21.81,85.38,85.38,83.69,100,31.19,35.00
unrolled_elementwise_kernel,0.53,5.41,0.49,5.89,100,40,87.93
unrolled_elementwise_kernel,0.54,5.52,0.50,6.40,100,40,89.61
vectorized_elementwise_kernel,0.01,11.48,0.04,6.17,100,0,98.59
kernel5,31.65,59.82,59.82,45.90,56.25,11.43,52.22
unrolled_elementwise_kernel,0.55,5.61,0.51,6.14,100,40,90.89
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.16,58.12,35.42,15.64,18.75,72.12,58.81
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,67.18,60.94,50.46,18.41,18.75,0,59.97
reduce_kernel,9.91,83.91,83.91,85.12,100,0.00,4.21
vectorized_elementwise_kernel,0.01,9.63,0.04,4.79,100,33.33,99.22
vectorized_elementwise_kernel,11.51,88.58,88.58,84.17,100,43.03,51.01
kernel6,73.63,65.93,65.93,83.54,100,21.21,37.48
reduce_kernel,19.78,31.73,31.73,48.02,56.25,13.59,18.61
unrolled_elementwise_kernel,0.27,5.36,0.32,6.32,100,40,92.85
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.62,66.04,33.66,17.42,18.75,0,66.15
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,65.21,59.28,49.65,18.10,18.75,0,60.10
reduce_kernel,8.58,72.22,72.22,91.79,100,0.00,3.80
vectorized_elementwise_kernel,0.01,9.64,0.04,4.76,100,33.33,99.44
vectorized_elementwise_kernel,11.64,88.70,88.70,83.22,100,43.13,50.89
cuComputePartGradGammaBeta,55.77,84.60,46.47,57.63,62.50,76.98,10.42
cuComputeGradGammaBeta,11.60,8.69,8.68,33.06,50,0,40.38
cuComputeGradInput,30.49,44.39,44.39,48.12,56.25,70.25,25.84
vectorized_elementwise_kernel,21.91,85.50,85.50,82.28,100,31.15,34.73
unrolled_elementwise_kernel,0.55,5.56,0.51,6.16,100,40,89.94
unrolled_elementwise_kernel,0.51,5.22,0.47,5.92,100,40,91.46
vectorized_elementwise_kernel,0.01,11.01,0.03,6.21,100,0,101.07
kernel5,31.11,58.90,58.90,45.72,56.25,11.47,51.76
unrolled_elementwise_kernel,0.52,5.33,0.49,6.05,100,40,90.17
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,65.54,43.14,16.89,15.64,18.75,0,75.01
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,65.78,59.74,36.23,17.85,18.75,0,69.58
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.04,66.83,66.83,13.82,18.75,0,37.64
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.40,52.33,46.75,17.85,18.75,0,92.73
vectorized_elementwise_kernel,30.29,86.07,86.07,78.68,100,0,42.79
scaled_upper_triang_masked_softmax_warp_backward,18.24,46.78,46.78,16.75,18.75,22.01,51.78
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.65,67.86,67.86,14.13,18.75,0,36.84
vectorized_elementwise_kernel,14.84,28.37,27.40,60.32,100,0,53.76
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.36,67.53,67.53,13.82,18.75,0,39.28
vectorized_elementwise_kernel,14.81,28.49,27.54,60.00,100,0,54.15
CatArrayBatchedCopy,67.44,46.73,13.33,80.00,100,6.40,77.48
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,85.62,65.60,30.24,17.43,18.75,0,68.31
sm90_xmma_gemm_bf16f32_bf16f32_f32_nt_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,67.11,60.99,46.72,18.15,18.75,0,62.22
reduce_kernel,19.79,31.46,31.46,51.33,56.25,13.26,16.96
unrolled_elementwise_kernel,0.21,5.57,0.29,5.94,100,40.00,93.76
reduce_kernel,10.64,85.72,85.72,98.77,100,0,5.29
