Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
rmsnorm_fwd_general_kernel,1.30,7.77,0.53,6.01,100,26.85,93.00
fused_rope_forward,6.76,6.50,1.83,11.99,100,60,72.72
fused_rope_forward,4.27,6.33,1.09,10.97,100,68.18,81.44
elementwise_kernel,0.97,6.01,0.47,6.56,100,25,92.37
elementwise_kernel_with_index,0.00,10.79,0.03,2.93,100,0,99.72
elementwise_kernel_with_index,0.00,11.29,0.03,3.01,100,0,98.29
flash_fwd_kernel,0.84,2.06,0.68,6.17,12.50,8.55,74.79
Kernel,10.50,16.56,7.39,6.41,18.75,0,70.17
kernel2,21.79,13.03,11.03,20.37,56.25,0,62.30
rmsnorm_fwd_tuned_kernel,5.58,11.05,6.27,14.71,25,25.11,69.19
Kernel,6.09,13.28,7.13,6.13,25,0,79.18
splitKreduce_kernel,4.08,10.45,7.79,25.15,100,0,49.30
_scatter_gather_elementwise_kernel,0.01,6.03,0.21,7.08,100,1.53,94.37
unrolled_elementwise_kernel,0.01,7.38,0.15,6.54,100,0,95.88
softmax_warp_forward,0.02,9.03,0.06,5.44,100,25,97.44
unrolled_elementwise_kernel,0.01,7.87,0.18,7.26,100,16.67,96.80
unrolled_elementwise_kernel,1.08,6.11,0.46,5.89,100,0,90.49
softmax_warp_forward,1.34,8.09,0.99,6.18,100,0,88.51
gatherTopK,12.73,3.32,0.33,11.37,62.50,89.51,86.78
bitonicSortKVInPlace,2.86,4.19,0.15,3.00,46.88,50,95.98
vectorized_elementwise_kernel,0.42,11.13,0.03,6.31,100,0,98.65
unrolled_elementwise_kernel,1.04,5.92,0.45,6.32,100,0,90.82
_scatter_gather_elementwise_kernel,0.08,5.78,0.21,5.86,100,0,94.34
unrolled_elementwise_kernel,0.99,5.83,0.78,6.29,100,14.13,85.49
vectorized_elementwise_kernel,0.59,12.53,0.04,5.80,100,0,100.83
_scatter_gather_elementwise_kernel,0.01,7.34,0.18,6.00,100,0,94.95
reduce_kernel,0.22,4.91,1.28,6.44,37.50,40,77.45
reduce_kernel,0.03,2.61,0.44,6.27,56.25,1.15,83.24
vectorized_elementwise_kernel,0.01,10.04,0.06,5.73,100,8.33,99.36
unrolled_elementwise_kernel,0.01,9.31,0.19,6.86,100,0,97.37
reduce_kernel,0.02,6.92,0.39,5.95,100,0,93.04
unrolled_elementwise_kernel,0.14,5.92,0.29,5.85,100,0,94.16
reduce_kernel,0.02,4.47,0.33,3.75,56.25,8.33,91.81
elementwise_kernel,0.02,7.95,0.39,7.18,100,8.33,94.02
vectorized_elementwise_kernel,0.01,10.03,0.05,9.52,100,0,99.55
reduce_kernel,0.02,6.37,0.34,6.53,100,0,93.46
vectorized_elementwise_kernel,0.00,9.72,0.04,4.63,100,0,99.41
vectorized_elementwise_kernel,0.00,10.54,0.04,3.79,100,50,99.27
vectorized_elementwise_kernel,0.00,10.23,0.04,5.05,100,0,99.47
vectorized_elementwise_kernel,0.01,9.89,0.04,3.65,100,33.33,99.45
vectorized_elementwise_kernel,0.58,12.27,0.03,6.03,100,0,100.23
_scatter_gather_elementwise_kernel,0.01,7.44,0.19,5.93,100,0,96.63
reduce_kernel,0.22,4.90,1.27,6.29,37.50,40.74,79.19
reduce_kernel,0.02,6.38,0.36,6.32,100,8.33,92.95
index_elementwise_kernel,0.01,7.17,0.32,5.90,75,25,94.35
reduce_kernel,0.02,6.80,0.39,6.00,100,8.33,93.22
reduce_kernel,0.01,5.34,0.33,1.70,37.50,58.33,92.86
DeviceScanInitKernel,0.01,10.19,0.03,6.19,100,0,99.62
DeviceScanKernel,0.03,8.18,0.19,6.55,75,5.88,96.77
vectorized_elementwise_kernel,0.01,9.19,0.06,6.31,100,8.33,99.00
reduce_kernel,0.02,6.49,0.36,5.75,100,0,93.37
compute_cuda_kernel,0.27,7.94,0.06,24.59,100,77.12,99.12
indexSelectLargeIndex,0.03,7.58,0.04,6.18,100,5.45,99.20
elementwise_kernel_with_index,0.02,11.38,0.03,2.42,100,0,99.40
radixSortKVInPlace,0.06,0.99,0.06,1.57,12.50,50,93.10
vectorized_elementwise_kernel,0.02,7.89,0.14,6.20,75,0,97.95
indexSelectLargeIndex,28.10,8.19,0.52,46.17,100,35.30,94.38
vectorized_elementwise_kernel,5.01,12.85,0.03,37.09,100,0,100.07
elementwise_kernel_with_index,0.02,11.39,0.03,3.15,100,0,99.53
radixSortKVInPlace,0.05,1.40,0.09,1.58,12.50,50,92.26
vectorized_elementwise_kernel,0.02,8.30,0.14,5.74,75,0,97.51
indexSelectLargeIndex,23.79,7.44,3.35,47.61,100,32.32,69.36
kernel,2.35,16.98,3.96,5.25,18.75,5.55,77.37
Kernel,4.39,7.44,4.28,6.07,25,0,59.13
splitKreduce_kernel,0.24,7.92,0.24,10.93,100,0,96.55
Kernel,8.22,11.65,6.16,6.24,25,0,75.45
splitKreduce_kernel,2.58,10.17,9.14,22.49,100,0,43.35
kernel,2.33,17.05,3.91,6.26,18.75,5.55,79.67
kernel,2.35,17.21,3.96,6.09,18.75,5.55,82.10
Kernel,4.29,7.51,4.26,6.32,25,0,60.03
splitKreduce_kernel,0.25,7.43,0.64,16.49,100,0,89.38
Kernel,4.29,7.56,4.40,6.57,25,0,60.72
splitKreduce_kernel,0.33,7.70,1.15,19.87,100,0,84.06
Kernel,5.04,9.03,4.99,6.03,25,0,72.18
splitKreduce_kernel,1.78,8.97,3.04,21.06,100,0,69.88
Kernel,3.98,7.24,4.00,6.39,25,0,62.90
splitKreduce_kernel,0.26,7.40,0.72,18.76,100,0,89.50
kernel,2.38,17.47,3.99,6.37,18.75,5.55,80.13
kernel,2.31,17.05,3.87,6.15,18.75,5.55,80.45
Kernel,4.15,8.18,4.45,6.19,25,0,65.34
splitKreduce_kernel,0.60,7.95,1.92,19.79,100,0,76.82
kernel3,0.64,8.10,0.69,5.82,100,0,90.74
gemvNSP_kernel,7.53,10.06,2.65,31.98,75,31.09,78.87
Kernel,2.56,6.35,2.11,6.34,25,0,72.30
Kernel,12.29,20.27,1.99,12.10,56.25,13.78,89.36
gemvNSP_kernel,7.29,9.74,2.56,38.39,75,31.09,80.59
gemvNSP_kernel,7.40,9.76,2.61,35.67,75,31.09,79.90
Kernel,2.57,6.43,2.12,6.40,25,0,71.44
Kernel,3.78,7.70,2.29,6.14,43.75,0,81.48
Kernel,9.28,15.10,1.97,8.76,56.25,3.06,88.30
Kernel,2.60,6.64,2.16,5.94,25,0,72.77
gemvNSP_kernel,7.41,9.83,2.61,36.13,75,31.09,80.27
gemvNSP_kernel,7.58,10.06,2.66,38.81,75,31.09,80.91
Kernel,4.16,7.55,2.17,6.12,31.25,0,83.33
elementwise_kernel,11.87,36.11,4.36,39.08,100,40.60,90.10
elementwise_kernel,10.68,49.78,3.92,38.63,100,2.85,91.20
vectorized_elementwise_kernel,4.81,12.21,0.03,47.12,100,0,97.80
index_elementwise_kernel,19.42,8.88,4.26,40.26,100,36.52,68.12
reduce_kernel,14.29,12.12,3.84,39.79,56.25,42.44,86.82
vectorized_elementwise_kernel,5.30,12.16,0.03,38.91,100,0,99.27
vectorized_elementwise_kernel,5.43,12.94,0.03,51.66,100,0,97.51
index_elementwise_kernel,21.09,9.53,4.61,44.52,100,36.40,67.61
elementwise_kernel,18.41,11.05,5.12,43.02,100,36.61,67.75
reduce_kernel,3.46,6.07,4.22,6.31,56.25,20.04,59.14
vectorized_elementwise_kernel,5.27,12.05,0.03,41.57,100,0,99.27
kernel2,22.08,12.20,11.15,20.37,56.25,0,57.30
rmsnorm_fwd_tuned_kernel,5.63,10.79,6.32,13.77,25,25.12,67.80
Kernel,16.33,28.86,13.47,6.29,6.25,0,65.95
splitKreduce_kernel,19.35,14.94,11.90,61.19,100,0,40.99
elementwise_kernel,3.84,6.90,1.50,11.66,100,23.44,80.13
rmsnorm_fwd_general_kernel,5.11,8.72,1.87,13.19,100,30.31,80.95
elementwise_kernel,0.94,5.82,0.45,6.27,100,25,91.25
rmsnorm_fwd_general_kernel,1.28,7.69,0.52,6.63,100,26.85,93.63
fused_rope_forward,6.75,6.54,1.82,12.87,100,60,76.06
fused_rope_forward,4.30,6.39,1.10,10.98,100,68.18,83.25
elementwise_kernel,0.98,6.07,0.47,6.20,100,25,92.32
elementwise_kernel_with_index,0.00,11.05,0.03,3.56,100,0,99.38
elementwise_kernel_with_index,0.00,11.27,0.03,2.99,100,0,98.25
flash_fwd_kernel,0.84,2.07,0.68,6.24,12.50,8.55,79.44
Kernel,10.66,16.81,7.49,6.29,18.75,0,70.36
kernel2,22.46,13.26,11.36,20.43,56.25,0,61.48
rmsnorm_fwd_tuned_kernel,5.50,10.81,6.16,14.91,25,25.12,67.89
Kernel,6.24,13.62,7.30,5.96,25,0,79.91
splitKreduce_kernel,3.98,10.09,7.62,23.36,100,0,47.92
_scatter_gather_elementwise_kernel,0.01,6.18,0.22,6.08,100,3.01,93.80
unrolled_elementwise_kernel,0.01,7.38,0.15,5.79,100,0,95.58
softmax_warp_forward,0.02,9.18,0.06,6.00,100,25,98.82
unrolled_elementwise_kernel,0.01,7.81,0.18,6.51,100,16.67,95.69
unrolled_elementwise_kernel,1.03,5.97,0.44,6.61,100,0,92.13
softmax_warp_forward,1.26,7.69,0.94,6.36,100,0,86.88
gatherTopK,11.59,3.01,0.33,11.80,62.50,88.05,87.65
bitonicSortKVInPlace,2.90,4.30,0.16,2.95,46.88,50,96.91
vectorized_elementwise_kernel,0.41,10.88,0.03,5.05,100,0,98.57
unrolled_elementwise_kernel,1.07,6.21,0.46,6.10,100,0,93.80
_scatter_gather_elementwise_kernel,0.09,6.07,0.22,5.93,100,0,93.69
unrolled_elementwise_kernel,1.01,5.95,0.80,6.30,100,14.16,84.78
vectorized_elementwise_kernel,0.49,10.55,0.03,5.94,100,0,99.03
_scatter_gather_elementwise_kernel,0.01,7.61,0.19,6.94,100,0,96.75
reduce_kernel,0.24,5.28,1.37,5.93,37.50,40,77.42
reduce_kernel,0.03,2.73,0.44,5.94,56.25,1.15,86.31
vectorized_elementwise_kernel,0.01,10.11,0.06,5.33,100,8.33,100.58
unrolled_elementwise_kernel,0.01,9.86,0.20,6.18,100,0,97.23
reduce_kernel,0.02,6.95,0.40,6.26,100,0,93.35
unrolled_elementwise_kernel,0.14,6.04,0.29,5.77,100,0,93.58
reduce_kernel,0.01,4.28,0.31,4.09,56.25,8.33,92.04
elementwise_kernel,0.02,7.85,0.38,6.51,100,8.33,94.14
vectorized_elementwise_kernel,0.01,10.19,0.05,6.24,100,0,99.34
reduce_kernel,0.02,6.75,0.35,6.40,100,0,94.68
vectorized_elementwise_kernel,0.00,10.10,0.04,4.24,100,0,100.62
vectorized_elementwise_kernel,0.00,9.86,0.04,5.94,100,50,100.45
vectorized_elementwise_kernel,0.00,10.37,0.04,5.36,100,0,98.54
unrolled_elementwise_kernel,0.01,9.63,0.03,4.48,100,33.33,98.44
vectorized_elementwise_kernel,0.49,10.48,0.03,5.93,100,0,99.81
_scatter_gather_elementwise_kernel,0.01,7.21,0.18,6.99,100,0,95.75
reduce_kernel,0.24,5.23,1.36,6.18,37.50,40,78.27
reduce_kernel,0.02,6.31,0.35,6.38,100,8.33,94.11
index_elementwise_kernel,0.01,6.80,0.30,6.45,75,25,94.28
reduce_kernel,0.02,7.15,0.40,6.37,100,8.33,93.30
reduce_kernel,0.01,5.28,0.32,1.54,37.50,58.33,92.02
DeviceScanInitKernel,0.01,9.99,0.03,6.06,100,0,99.61
DeviceScanKernel,0.03,7.96,0.19,5.39,75,5.88,97.09
vectorized_elementwise_kernel,0.01,9.69,0.07,5.80,100,8.33,98.95
reduce_kernel,0.02,6.91,0.38,5.21,100,0,94.38
compute_cuda_kernel,0.28,8.28,0.06,24.93,100,76.12,99.00
indexSelectLargeIndex,0.02,6.96,0.04,6.39,100,5.45,99.23
elementwise_kernel_with_index,0.02,11.17,0.03,2.67,100,0,99.71
radixSortKVInPlace,0.06,1.00,0.06,1.57,12.50,50,93.04
vectorized_elementwise_kernel,0.02,8.66,0.15,5.16,75,0,97.85
indexSelectLargeIndex,27.80,8.17,0.52,46.83,100,35.55,96.93
vectorized_elementwise_kernel,5.10,13.66,0.03,38.57,100,0,103.32
elementwise_kernel_with_index,0.02,11.36,0.03,3.13,100,0,100.92
radixSortKVInPlace,0.05,1.40,0.09,1.57,12.50,50,92.63
vectorized_elementwise_kernel,0.02,8.51,0.15,6.21,75,0,97.89
indexSelectLargeIndex,23.68,7.79,3.34,44.97,100,32.38,70.82
kernel,2.41,17.34,4.05,6.27,18.75,5.55,81.77
Kernel,4.27,7.46,4.14,6.20,25,0,62.83
splitKreduce_kernel,0.22,7.52,0.23,12.65,100,0,96.46
Kernel,8.29,11.42,6.19,5.88,25,0,72.14
splitKreduce_kernel,2.49,9.69,8.83,22.94,100,0,41.67
kernel,2.36,17.19,3.95,6.10,18.75,5.55,82.64
kernel,2.25,16.33,3.78,6.13,18.75,5.55,82.71
Kernel,4.33,7.75,4.32,6.38,25,0,63.16
splitKreduce_kernel,0.28,7.90,0.68,16.08,100,0,90.76
Kernel,4.19,7.76,4.32,6.25,25,0,63.32
splitKreduce_kernel,0.33,7.66,1.15,18.23,100,0,84.53
Kernel,4.92,9.12,4.88,6.18,25,0,76.56
splitKreduce_kernel,1.76,8.81,3.00,21.57,100,0,69.35
Kernel,4.13,7.55,4.15,6.97,25,0,63.33
splitKreduce_kernel,0.28,7.91,0.77,18.54,100,0,89.75
kernel,2.32,17.08,3.89,6.06,18.75,5.55,81.06
kernel,2.26,16.51,3.78,6.08,18.75,5.55,80.03
Kernel,4.12,7.80,4.41,6.20,25,0,63.09
splitKreduce_kernel,0.62,8.04,1.95,20.52,100,0,76.87
kernel3,0.66,8.36,0.71,6.64,100,0,91.65
gemvNSP_kernel,7.50,10.01,2.64,33.36,75,31.09,78.89
Kernel,2.60,6.57,2.14,6.63,25,0,70.79
Kernel,12.08,19.94,1.96,12.07,56.25,13.75,89.45
gemvNSP_kernel,7.27,9.76,2.57,34.07,75,31.09,79.30
gemvNSP_kernel,7.25,9.64,2.55,39.23,75,31.09,78.43
Kernel,2.65,6.86,2.20,6.36,25,0,70.74
Kernel,3.90,8.02,2.37,6.24,43.75,0,80.50
Kernel,9.30,15.15,1.97,9.59,56.25,3.07,88.13
Kernel,2.63,6.81,2.17,6.26,25,0,72.74
gemvNSP_kernel,7.80,10.56,2.75,33.63,75,31.09,81.80
gemvNSP_kernel,7.25,9.76,2.55,37.24,75,31.09,79.09
Kernel,4.10,7.30,2.14,6.19,31.25,0,80.45
elementwise_kernel,11.69,37.40,4.29,39.45,100,36.67,89.72
elementwise_kernel,10.50,50.21,3.85,40.29,100,2.85,92.24
vectorized_elementwise_kernel,4.88,12.63,0.03,31.52,100,0,100.00
index_elementwise_kernel,20.06,9.31,4.39,41.52,100,36.44,68.31
reduce_kernel,14.86,14.02,3.99,34.78,56.25,39.39,78.40
vectorized_elementwise_kernel,5.39,12.44,0.03,41.48,100,0,99.58
vectorized_elementwise_kernel,5.40,13.33,0.03,37.22,100,0,98.38
index_elementwise_kernel,22.23,10.16,4.87,43.25,100,36.35,67.60
elementwise_kernel,18.69,11.42,5.18,44.08,100,36.54,69.98
reduce_kernel,3.46,6.16,4.22,6.37,56.25,20.34,58.53
vectorized_elementwise_kernel,5.35,12.30,0.03,42.52,100,0,98.85
kernel2,22.36,12.39,11.29,19.39,56.25,0,57.13
distribution_elementwise_grid_stride_kernel,44.05,6.97,0.03,59.74,75,47.23,97.52
vectorized_elementwise_kernel,5.94,13.83,8.31,48.03,100,50,68.02
vectorized_elementwise_kernel,6.50,13.91,11.60,38.64,100,0,56.28
vectorized_elementwise_kernel,0.82,11.22,0.03,6.11,100,0,98.51
elementwise_kernel,22.63,12.79,5.70,43.99,100,14.75,70.27
elementwise_kernel,23.25,9.81,0.77,45.62,100,36.06,91.89
reduce_kernel,1.19,3.63,2.71,24.43,100,0.72,52.27
indexSelectLargeIndex,26.83,8.07,3.83,44.89,100,32.53,66.29
vectorized_elementwise_kernel,4.89,12.31,0.03,36.44,100,0,101.53
indexSelectLargeIndex,25.56,7.76,3.59,45.36,100,32.40,66.83
kernel,1.40,7.57,2.30,6.19,18.75,37.65,72.78
Kernel,2.66,6.84,2.17,5.69,25,0,85.45
splitKreduce_kernel,0.11,7.57,0.14,11.16,100,0,98.15
Kernel,5.09,9.74,4.25,6.36,25,0,81.37
splitKreduce_kernel,1.24,8.38,4.41,25.64,100,0,59.91
kernel,1.42,7.65,2.34,5.92,18.75,37.65,72.82
kernel,1.46,7.82,2.40,6.34,18.75,37.65,72.40
Kernel,2.67,6.93,2.28,6.71,25,0,83.39
splitKreduce_kernel,0.13,7.26,0.34,16.39,100,0,93.81
Kernel,2.65,6.99,2.40,5.84,25,0,79.32
splitKreduce_kernel,0.17,7.58,0.61,19.51,100,0,90.23
Kernel,5.21,8.83,3.44,7.12,25,0,82.35
splitKreduce_kernel,0.81,8.04,2.76,23.86,100,0,69.20
Kernel,2.73,7.17,2.36,5.94,25,0,84.69
splitKreduce_kernel,0.14,7.83,0.41,15.05,100,0,94.25
kernel,1.44,7.76,2.37,5.88,18.75,37.65,73.51
kernel,1.47,7.88,2.41,6.05,18.75,37.65,73.16
Kernel,2.71,7.40,2.64,6.27,25,0,80.59
splitKreduce_kernel,0.31,7.86,1.02,20.86,100,0,86.96
Kernel,6.88,6.63,0.17,5.75,25,57.26,96.39
Kernel,9.95,10.68,0.13,8.42,50,0.46,96.17
Kernel,10.22,17.51,2.27,9.08,50,3.63,89.65
Kernel,6.42,6.22,0.16,6.19,25,57.17,97.42
Kernel,6.88,6.44,0.17,6.19,25,57.16,92.60
Kernel,9.88,10.80,0.25,9.75,50,1.27,92.27
Kernel,9.27,10.27,0.38,9.82,50,1.87,96.71
Kernel,10.01,16.12,1.35,9.09,50,3.34,93.19
Kernel,9.48,10.39,0.27,9.25,50,1.39,93.64
Kernel,6.64,6.34,0.16,6.20,25,57.13,96.42
Kernel,6.92,6.68,0.17,6.20,25,57.14,98.99
Kernel,9.48,10.79,0.60,9.19,50,2.41,96.12
vectorized_elementwise_kernel,0.37,9.11,0.77,7.51,100,0.10,92.05
kernel4,0.70,8.03,0.99,6.20,100,0,88.29
CatArrayBatchedCopy,12.15,7.87,0.66,71.23,100,16.02,89.49
kernel,12.14,6.70,3.84,15.80,18.75,90.98,55.74
Kernel,2.34,6.61,3.83,1.58,31.25,0,59.26
Kernel,14.10,21.47,3.65,12.05,50,15.84,77.62
kernel,12.02,6.63,3.80,15.12,18.75,90.98,55.94
kernel,12.08,6.65,3.81,15.94,18.75,90.99,56.41
Kernel,2.39,6.83,3.91,1.60,31.25,0,59.90
Kernel,2.29,6.78,3.76,1.59,31.25,0,60.67
Kernel,10.74,16.12,3.64,9.23,50,2.98,67.90
Kernel,2.31,6.64,3.80,1.59,31.25,0,59.31
kernel,11.67,6.44,3.70,16.66,18.75,90.99,56.23
kernel,11.98,6.61,3.79,16.68,18.75,90.99,56.12
Kernel,4.70,6.75,3.78,6.31,37.50,0,60.61
Kernel,9.94,9.19,0.17,4.92,25,56.88,98.08
Kernel,17.27,18.55,0.11,18.40,50,1.97,97.50
Kernel,7.90,11.17,2.52,5.26,25,0,79.86
Kernel,9.69,8.96,0.16,6.14,25,56.88,97.85
Kernel,9.97,9.22,0.17,6.22,25,56.88,98.52
Kernel,17.39,19.01,0.23,17.35,50,5.40,97.49
Kernel,17.54,19.51,0.37,19.06,50,7.97,94.51
Kernel,7.83,11.26,1.66,6.23,25,0,84.42
Kernel,17.76,19.47,0.25,19.25,50,5.92,99.55
Kernel,10.05,9.29,0.17,5.87,25,56.77,99.20
Kernel,9.85,9.11,0.16,6.45,25,56.87,99.97
Kernel,15.88,13.47,0.60,19.03,75,10.30,96.96
unrolled_elementwise_kernel,61.99,45.21,45.21,85.71,100,37.81,49.46
unrolled_elementwise_kernel,62.02,57.31,57.31,91.81,100,35.91,48.46
elementwise_kernel,11.77,37.67,4.32,36.03,100,37.05,91.70
elementwise_kernel,10.54,50.11,3.87,38.14,100,2.85,93.32
vectorized_elementwise_kernel,5.03,12.64,0.03,28.41,100,0,100.06
indexFuncLargeIndex,28.70,10.01,6.08,42.91,100,10.71,61.20
vectorized_elementwise_kernel,5.36,12.76,0.03,52.17,100,0,99.23
vectorized_elementwise_kernel,5.43,12.13,0.03,41.78,100,0,100.31
indexFuncLargeIndex,31.42,10.87,3.78,46.93,100,10.71,72.78
vectorized_elementwise_kernel,0.01,10.36,0.03,5.46,100,0,99.25
vectorized_elementwise_kernel,0.00,9.64,0.04,4.30,100,0,99.44
vectorized_elementwise_kernel,0.00,10.31,0.04,3.97,100,0,99.50
vectorized_elementwise_kernel,0.00,10.48,0.04,3.50,100,0,98.14
elementwise_kernel,0.01,8.41,0.12,6.26,100,8.33,96.83
elementwise_kernel,1.56,8.42,0.10,5.08,100,25,99.02
vectorized_elementwise_kernel,0.64,10.36,2.30,6.77,100,0,79.89
softmax_warp_backward,0.64,10.04,2.25,5.55,100,0,81.47
unrolled_elementwise_kernel,1.05,5.91,0.79,6.08,100,15.66,86.89
unrolled_elementwise_kernel,0.01,7.27,0.15,5.97,100,0,97.21
vectorized_elementwise_kernel,0.01,9.96,0.06,6.19,100,0,99.47
softmax_warp_backward,0.01,9.70,0.05,4.86,100,16.67,99.26
unrolled_elementwise_kernel,0.01,7.69,0.18,6.47,100,16.67,97.09
vectorized_elementwise_kernel,0.43,11.39,0.04,6.06,100,0,100.57
_scatter_gather_elementwise_kernel,0.02,5.77,0.22,5.40,100,0,97.02
vectorized_elementwise_kernel,0.53,9.15,1.11,4.58,100,33.33,88.17
Kernel,6.33,9.21,5.20,6.50,25,0,67.87
Kernel,10.34,14.27,2.91,5.85,25,0,86.54
vectorized_elementwise_kernel,6.32,15.07,15.07,38.32,100,0,49.82
unrolled_elementwise_kernel,11.25,9.53,7.58,22.24,100,40,58.22
rmsnorm_bwd_tuned_kernel,6.67,47.61,8.71,18.48,31.25,25.55,86.31
rmsnorm_bwd_finalize_tuned_kernel,6.70,23.34,23.34,48.29,100,0,18.06
vectorized_elementwise_kernel,6.31,14.98,14.98,37.87,100,0,49.17
unrolled_elementwise_kernel,0.09,5.68,0.21,5.92,100,40,99.75
vectorized_elementwise_kernel,6.56,14.07,11.57,29.04,100,0,57.70
Kernel,13.26,28.52,11.46,5.87,6.25,0,64.20
splitKreduce_kernel,13.65,16.77,13.70,43.38,100,0,42.95
Kernel,11.45,24.99,15.99,5.98,6.25,20,58.58
flash_bwd_dot_do_o_kernel,0.82,6.95,2.48,9.61,62.50,49.59,78.97
flash_bwd_dq_dk_dv_loop_seqk_parallel_kernel,1.50,2.34,1.24,12.33,12.50,1.66,67.46
flash_bwd_convert_dq_kernel,0.90,6.30,2.46,12.26,62.50,0.97,72.85
reduce_kernel,1.73,5.69,1.46,6.42,56.25,27.10,79.80
reduce_kernel,1.70,5.64,1.44,6.54,56.25,26.66,80.46
fused_rope_backward,6.67,5.38,0.92,9.74,100,81.58,85.17
fused_rope_backward,7.92,5.98,1.65,11.94,100,71.43,77.61
rmsnorm_bwd_general_kernel,1.51,6.94,0.86,6.09,100,18.24,87.45
rmsnorm_bwd_finalize_general_kernel,0.05,6.03,0.20,6.64,100,0,97.29
unrolled_elementwise_kernel,0.01,9.15,0.26,5.71,100,40,96.17
rmsnorm_bwd_general_kernel,6.00,8.54,3.24,11.69,100,20.86,75.64
rmsnorm_bwd_finalize_general_kernel,0.07,3.10,0.38,6.27,100,0,88.34
unrolled_elementwise_kernel,0.01,8.76,0.25,6.65,100,40,95.48
CatArrayBatchedCopy,18.63,8.17,2.09,71.38,100,22.40,80.15
Kernel,16.88,28.42,10.82,6.31,25,0,56.89
Kernel,13.69,26.62,19.64,9.40,18.75,18.20,63.75
rmsnorm_bwd_tuned_kernel,6.61,46.77,8.64,18.30,31.25,25.33,85.58
rmsnorm_bwd_finalize_tuned_kernel,6.65,23.15,23.15,52.32,100,0,16.44
vectorized_elementwise_kernel,6.31,14.92,14.92,37.63,100,33.33,49.63
unrolled_elementwise_kernel,0.10,5.70,0.22,6.16,100,40,95.37
vectorized_elementwise_kernel,6.60,14.16,11.72,35.26,100,0,56.87
vectorized_elementwise_kernel,0.84,11.66,0.03,6.20,100,0,100.00
elementwise_kernel,22.28,13.11,5.61,46.32,100,14.70,71.62
elementwise_kernel,23.44,10.15,0.77,43.59,100,36.03,91.90
reduce_kernel,1.17,3.56,2.67,24.77,100,0.72,52.33
indexSelectLargeIndex,26.32,8.16,3.76,42.95,100,32.30,68.07
vectorized_elementwise_kernel,5.09,12.52,0.03,37.88,100,0,101.00
indexSelectLargeIndex,25.66,8.02,3.61,45.13,100,32.53,68.46
kernel,1.44,7.72,2.37,6.03,18.75,37.65,72.37
Kernel,2.63,6.65,2.15,5.57,25,0,80.78
splitKreduce_kernel,0.11,7.76,0.14,12.51,100,0,99.34
Kernel,5.22,10.01,4.34,6.09,25,0,79.51
splitKreduce_kernel,1.24,8.37,4.40,22.23,100,0,58.53
kernel,1.42,7.73,2.32,5.89,18.75,37.65,71.37
kernel,1.45,7.84,2.37,6.42,18.75,37.65,73.13
Kernel,2.74,7.15,2.34,6.08,25,0,78.98
splitKreduce_kernel,0.13,7.83,0.37,16.69,100,0,95.57
Kernel,2.65,7.00,2.39,5.94,25,0,80.15
splitKreduce_kernel,0.17,7.84,0.63,22.27,100,0,92.07
Kernel,5.33,9.10,3.51,6.34,25,0,80.11
splitKreduce_kernel,0.80,8.01,2.74,20.33,100,0,69.71
Kernel,2.76,7.24,2.37,6.29,25,0,81.00
splitKreduce_kernel,0.14,7.94,0.41,18.30,100,0,93.91
kernel,1.43,7.62,2.35,6.01,18.75,37.65,71.67
kernel,1.37,7.41,2.26,5.88,18.75,37.65,72.47
Kernel,2.61,7.30,2.55,6.30,25,0,78.68
splitKreduce_kernel,0.29,7.30,0.94,22.05,100,0,87.40
Kernel,6.65,6.21,0.17,6.22,25,57.26,96.07
Kernel,9.86,10.58,0.13,9.31,50,0.49,99.88
Kernel,9.90,16.95,2.20,8.28,50,3.88,87.54
Kernel,6.80,6.30,0.17,6.15,25,57.14,93.64
Kernel,6.71,6.23,0.17,6.20,25,57.19,93.27
Kernel,9.67,10.58,0.25,9.76,50,1.35,96.36
Kernel,9.05,10.04,0.37,10.02,50,1.99,95.55
Kernel,10.71,17.26,1.44,8.99,50,3.57,90.06
Kernel,9.51,10.42,0.27,8.28,50,1.48,96.21
Kernel,6.82,6.33,0.17,6.11,25,57.13,95.72
Kernel,6.88,6.40,0.17,6.20,25,57.18,96.60
Kernel,9.44,10.74,0.60,9.69,50,2.57,93.59
vectorized_elementwise_kernel,0.40,9.74,0.82,5.13,100,0.10,90.48
kernel4,0.70,7.99,0.99,5.27,100,0,87.72
CatArrayBatchedCopy,12.28,8.07,0.64,69.74,100,16.28,92.34
kernel,11.70,6.45,3.69,15.52,18.75,90.99,57.52
Kernel,2.35,6.54,3.85,1.55,31.25,0,59.33
Kernel,14.76,22.46,3.81,12.05,50,14.67,75.83
kernel,12.07,6.66,3.82,16.21,18.75,90.99,59.19
kernel,11.75,6.97,3.71,16.30,18.75,90.98,58.42
Kernel,2.33,6.69,3.81,1.64,31.25,0,59.01
Kernel,2.30,6.99,3.77,1.60,31.25,0,62.51
Kernel,10.64,15.97,3.60,8.94,50,3.25,73.01
Kernel,2.31,6.85,3.79,1.53,31.25,0,62.08
kernel,12.23,6.79,3.85,15.35,18.75,90.98,60.06
kernel,12.01,6.61,3.79,16.08,18.75,90.99,58.99
Kernel,4.66,7.00,3.75,5.98,37.50,0,64.40
